gene_name,17DPi_FPKM,18DPi_FPKM,AC_FPKM,D22_FPKM,NEW_FPKM,gene_id
Gm14246,0,0,0.721426169,0,0.234981166,ENSMUSG00000087536
Zmiz1os1,0.181341572,0.365828991,0.565636233,0.095319084,0.368392649,ENSMUSG00000087535
Gm11418,0,0,0,0,0,ENSMUSG00000087534
Ldha-ps,0,0,0,0.083039649,0,ENSMUSG00000082330
Gm12327,0,0,0,0,0,ENSMUSG00000082338
RP23-142A14.5,0.179530226,0.048271128,0.139977941,0.235894037,0,ENSMUSG00000108543
Fgfr2,7.062391169,6.86926019,13.55192878,7.287173281,2.431140774,ENSMUSG00000030849
Coq4,1.760579764,1.479089504,1.817975124,1.69850375,1.763829218,ENSMUSG00000026798
Med27,2.665314724,3.256237816,3.682990532,2.512405272,6.549951729,ENSMUSG00000026799
Fam129b,38.47217522,53.13911111,57.1276967,54.77080473,13.4964547,ENSMUSG00000026796
Rgs10,0.419827739,0.729665146,0.940127142,0.780739552,6.035688475,ENSMUSG00000030844
Bag3,52.57710468,45.73780054,36.18841929,36.00478151,0.685882051,ENSMUSG00000030847
Tial1,3.970606371,3.505705241,3.60750991,3.507002805,3.84644527,ENSMUSG00000030846
Lrsam1,4.870008656,5.072059347,4.548522966,4.453825635,3.204663619,ENSMUSG00000026792
Ighv8-13,0,0,0,0,0,ENSMUSG00000076733
Odf2,3.89160434,4.746089598,4.476315177,4.869264596,5.179357007,ENSMUSG00000026790
Lamtor1,56.62412332,48.72726734,41.76630282,44.42263595,41.02716484,ENSMUSG00000030842
Gm14637,0,0,0,0,0,ENSMUSG00000085225
Dgkz,3.190565881,3.189954098,5.461035373,3.41698229,7.911012566,ENSMUSG00000040479
Prdm13,0,0.019658994,0,0,0.102069576,ENSMUSG00000040478
Cfap69,1.628846419,2.535029863,2.168493547,2.647170895,0.238104444,ENSMUSG00000040473
Rabggta,11.87956182,10.14270774,18.38302973,10.85044138,7.75563836,ENSMUSG00000040472
Ggt6,0.040574943,0,0,0,0.020601307,ENSMUSG00000040471
1700119I11Rik,0,0,0,0,0,ENSMUSG00000082488
Gm26679,0,0,0,0,0.25457253,ENSMUSG00000097903
H2afb2,0,0,0,0,0,ENSMUSG00000082482
Gm11210,0,0,0,0.195792536,0,ENSMUSG00000085223
Wfdc18,0,0,0,0,0.131021246,ENSMUSG00000000983
Ccl3,2.771749204,0.22091987,19.95942201,0,0.521330536,ENSMUSG00000000982
Il24,0,0,0,0,0,ENSMUSG00000026420
Csrp1,220.307884,119.8162014,249.2479607,132.0977241,21.84704176,ENSMUSG00000026421
Gpr37l1,34.55244853,13.53558624,26.0519118,12.71353457,0.070421857,ENSMUSG00000026424
Srgap2,18.08636353,16.622831,13.02463427,20.25776743,18.41436011,ENSMUSG00000026425
Arl8a,77.2408921,58.27236014,65.8392265,52.50146232,60.36113575,ENSMUSG00000026426
Eif2d,5.304246688,4.628041431,5.041002419,4.486500834,3.064324868,ENSMUSG00000026427
Ube2t,0.112475221,0.332806765,0.847855992,0.458133839,1.52808816,ENSMUSG00000026429
Gm11476,0,0,0,0,0,ENSMUSG00000085596
Gm16090,0,0,0,0,0,ENSMUSG00000085595
Gm11551,0,0,0,0,0,ENSMUSG00000085594
4930589P08Rik,0,0,0,0,0,ENSMUSG00000085593
Gm16321,0,0,0,0,0,ENSMUSG00000085592
Gm13479,0,0.035837488,0.173144281,0,0,ENSMUSG00000085591
Gm3468,0,0.146641785,0.106257085,0.107433016,1.280473678,ENSMUSG00000094634
Gm7104,0,0,0,0,0,ENSMUSG00000094635
Vmn1r204,0,0,0,0,0,ENSMUSG00000094637
Gm1113,0,0,0,0,0,ENSMUSG00000098590
Gm10310,0,0,0,0,0,ENSMUSG00000094632
Gm14715,0,0,0,0,0,ENSMUSG00000085598
1700113H08Rik,0,0,0,0,0,ENSMUSG00000047129
Cltc,96.93227426,88.36784269,77.15424547,97.16530089,69.44811447,ENSMUSG00000047126
Ticam1,11.0121249,6.475581187,5.273892732,8.508721484,0.613997487,ENSMUSG00000047123
Fzd10,6.218251802,0.780985886,0.628913304,2.161780288,0.319508339,ENSMUSG00000081683
Itpkc,2.278983023,2.257246772,2.380581519,2.339539029,2.206709651,ENSMUSG00000003752
Gm12499,0,0,0,0,0,ENSMUSG00000081688
Olfr945,0,0,0,0,0,ENSMUSG00000063380
Gm26979,0,0,0,0,0,ENSMUSG00000098045
Gm26981,0,0,0,0,0,ENSMUSG00000098041
Gm20757,0,0,0,0,0,ENSMUSG00000098040
Gm27193,0,0,0,0,0,ENSMUSG00000099120
BC023105,2.050828461,1.861783612,0.666330314,1.27990131,0,ENSMUSG00000063388
Mrgprb2,0,0,0,0,0,ENSMUSG00000050425
Crkl,25.6486227,20.87243196,25.50339566,23.04443849,27.70689794,ENSMUSG00000006134
Wt1,0,0.0251482,0.129623176,0,0.047490658,ENSMUSG00000016458
Gfy,0,0,0,0,0,ENSMUSG00000095276
Vmn1r107,0,0,0,0,0,ENSMUSG00000095275
Obox4-ps27,0,0,0,0,0,ENSMUSG00000095274
Vmn1r142,0,0,0,0,0,ENSMUSG00000095273
Ifna9,0,0,0,0,0,ENSMUSG00000095270
Ube2z,27.56273064,29.42288348,25.7120606,29.75786939,32.43337062,ENSMUSG00000014349
Gimap8,0,0,0.047753724,0.012065486,0.046654282,ENSMUSG00000064262
Platr26,0,0,0,0,0,ENSMUSG00000064263
Adnp2,7.625061282,7.630128484,7.960574492,7.685108319,9.514168916,ENSMUSG00000053950
Hvcn1,1.715961038,1.786043354,0.387849761,1.156719574,0.511520163,ENSMUSG00000064267
Gm11486,0,0,0,0,0,ENSMUSG00000080222
Gm13768,4.824743876,5.100063527,5.280434631,5.694312246,1.719621619,ENSMUSG00000080223
Gm42531,0,0,0.020201617,0.061253805,0.098650986,ENSMUSG00000107178
Gm43069,0,0,0,0,0,ENSMUSG00000107179
Gm42572,0.046556684,0.050096098,0.314632519,0.097886886,0.118217641,ENSMUSG00000107171
4933430H06Rik,0,0,0,0,0,ENSMUSG00000107172
Gm43266,0,0,0.138476202,0.046654122,0.18040007,ENSMUSG00000107173
Gm43845,0,0,0,0,0,ENSMUSG00000107177
Gm2087,0,0,0,0,0,ENSMUSG00000099718
Gm28802,0,0,0,0,0,ENSMUSG00000099719
Gm28077,0,0,0,0,0.09772917,ENSMUSG00000099715
Gm29082,0,0,0,0,0,ENSMUSG00000099716
Gm21951,0,0,0,0,0,ENSMUSG00000099711
Gm29411,0,0,0,0,0,ENSMUSG00000099712
Gm21923,0,0,0,0,0,ENSMUSG00000099713
2010308F09Rik,0,0,0,0,0,ENSMUSG00000100714
Gzmb,0,0,0,0,0,ENSMUSG00000015437
Igtp,26.15038643,30.81263641,7.775165633,24.27550175,0.031202342,ENSMUSG00000078853
Hist3h2a,15.60982383,9.974589552,4.762274553,12.78742774,27.95233419,ENSMUSG00000078851
Cdc6,0.065385502,0.184672553,0.03398997,0.231959325,1.560793053,ENSMUSG00000017499
Gm19412,7.433193051,8.923708219,1.952429941,5.592632765,1.033235921,ENSMUSG00000101438
Rarb,1.710590194,7.334077878,11.83000627,7.573624445,2.922243113,ENSMUSG00000017491
Gm5157,0,0,0,0,0,ENSMUSG00000101436
Igfbp4,2.613029723,4.168703929,1.137582585,5.466210144,6.053666479,ENSMUSG00000017493
Gm29211,0,0,0,0,0,ENSMUSG00000101434
C7,0,0,0,0,0.265347994,ENSMUSG00000079105
Prps1l3,16.32144419,15.05211195,14.97330633,14.89734048,14.11733416,ENSMUSG00000079104
Tgm7,0,0,0.22806592,0,0,ENSMUSG00000079103
Gm29618,0,0,0,0,0,ENSMUSG00000100276
Pms2,0.645905387,0.716227182,0.918258271,0.713569725,2.061964905,ENSMUSG00000079109
Srp54b,6.385705926,6.961212468,5.515784241,7.317058898,8.410831381,ENSMUSG00000079108
4930505M18Rik,0,0,0,0,0,ENSMUSG00000093540
Vmn2r-ps7,0,0,0,0,0,ENSMUSG00000093546
Obox4-ps36,0,0,0,0,0,ENSMUSG00000093549
Gm16387,0,0,0,0,0,ENSMUSG00000097653
Mhrt,0,0,0,0,0,ENSMUSG00000097652
4930461G14Rik,0,0,0,0,0,ENSMUSG00000097651
4921507G05Rik,0,0,0,0,0,ENSMUSG00000097650
Gm26712,0.362533068,0.77983696,0.376848605,0.380757836,0.367975419,ENSMUSG00000097656
Gm26713,0,0,0,0,0,ENSMUSG00000097655
Gm26714,0,0,0,0,0,ENSMUSG00000097654
Gm26715,0,0,0,0,0,ENSMUSG00000097659
Gm16755,0,0,0,0,0,ENSMUSG00000097658
Tnfrsf13b,0,0.053690636,0,0.034975873,0,ENSMUSG00000010142
RP24-325P20.7,0,0,0,0,0,ENSMUSG00000108258
Rprml,0,0,0,0.081806387,4.112313546,ENSMUSG00000046215
Tas2r111-ps2,0,0,0,0,0,ENSMUSG00000108250
Olfr1542-ps1,0,0,0,0,0,ENSMUSG00000108253
RP24-441E15.5,0,0,0.055554448,0,0,ENSMUSG00000108254
RP23-446E21.6,0.455764843,0.188595745,0.072916761,0.221092645,0.178037981,ENSMUSG00000108255
RP23-157G22.2,0.027024966,0.087185035,0.449384091,0,0,ENSMUSG00000108256
Gm37625,0,0,0,0,0.032797043,ENSMUSG00000102782
Cacna2d4,0.116711847,0.059089916,0.107070102,0.079378135,0.006971422,ENSMUSG00000041460
Gpr12,0,0.128440946,0.384778812,0.037643146,1.224733773,ENSMUSG00000041468
Gm21864,0,0,0,0,0,ENSMUSG00000100339
A630091E08Rik,0,0,0,0,0,ENSMUSG00000055446
Cd47,19.5786163,28.09212109,14.88637714,26.59371138,23.04806037,ENSMUSG00000055447
Gm7316,0,0,0,0,0,ENSMUSG00000090385
Mir99ahg,0.286422204,0.304271624,0.192250109,0.259145001,0.640791977,ENSMUSG00000090386
Nkain4,3.089244434,1.964091444,8.613886883,5.903993066,11.36308094,ENSMUSG00000027574
C230012O17Rik,0.025722682,0.027678217,0,0.027041372,0.078389879,ENSMUSG00000046219
Vdac3-ps1,54.31021952,61.80304415,51.96018896,58.47954367,77.06110607,ENSMUSG00000075053
Gm28583,0,0,0,0,0,ENSMUSG00000099781
RP24-218I17.4,0,0,0,0,0,ENSMUSG00000107999
RP24-530N5.5,0,0,0,0,0,ENSMUSG00000107992
G930045G22Rik,0,0,0,0,0,ENSMUSG00000107993
RP23-320B19.1,0,0,0,0,0,ENSMUSG00000107996
RP23-336I5.8,1.36359952,1.344933696,1.181484531,0.477835118,0.346297484,ENSMUSG00000107997
RP24-179I4.3,0.585432575,0.629911417,0.304353111,0.195809578,0.162191444,ENSMUSG00000107994
Gm29215,0,0,0,0,0,ENSMUSG00000099786
Gm42683,0,0,0.035127211,0.07101845,0,ENSMUSG00000105848
Gm28425,0,0,0,0,0,ENSMUSG00000099785
Gm43329,0,0,0,0.025564496,0,ENSMUSG00000105842
Ndufa4l2,0,0.176275646,0,0.086067136,0.249622769,ENSMUSG00000040280
Dalir,0,0.506874995,0.075369721,0.076189378,0.515323856,ENSMUSG00000099784
Gm43258,0,0,0,0,0,ENSMUSG00000105846
Gm42808,0.27603395,0,0,0,0,ENSMUSG00000105845
Ppp1r13l,2.289821091,2.991637689,6.254274089,3.572146944,0.84914417,ENSMUSG00000040734
Wdr33,8.313560663,10.23776322,9.472471928,9.937299575,14.12406292,ENSMUSG00000024400
Eif4h,15.26559192,30.10670616,35.69361665,18.87406728,35.32121106,ENSMUSG00000040731
Erg,0,0,0,0,0,ENSMUSG00000040732
Ints8,5.024428404,4.721788903,3.771340837,5.375477704,5.394706843,ENSMUSG00000040738
Gm37626,0,0.055620345,0.017921575,0,0,ENSMUSG00000102319
Gm37627,0,0,0,0,0,ENSMUSG00000102318
Gm37628,0,0,0,0,0,ENSMUSG00000102317
Gm37629,0,0,0,0,0,ENSMUSG00000102316
Ighv1-28,0,0,0,0,0,ENSMUSG00000102315
Gm37630,0,0,0,0,0,ENSMUSG00000102314
Ighv1-62-1,0,0,0,0,0,ENSMUSG00000102313
Pcdha3,0.014754253,0,0,0.015495958,4.823622665,ENSMUSG00000102312
Gm5543,0,0,0,0,0,ENSMUSG00000102311
Gm37631,0,0,0,0,0,ENSMUSG00000102310
Gm10472,0,0,0,0.031344632,0,ENSMUSG00000104190
Snrpd2,11.25901886,12.17775252,12.87689837,14.48196626,19.68269644,ENSMUSG00000040824
Rasal3,0.007582619,0,0,0,0,ENSMUSG00000052142
Gm9869,0,0,0,0.881765071,0,ENSMUSG00000052143
Ppp4r2,4.985718172,4.458537778,6.49245538,4.785309181,9.65533434,ENSMUSG00000052144
Rps10,2.921030677,2.225040063,2.096394858,1.874852869,2.41565016,ENSMUSG00000052146
Cd83,0.25687126,0.039463843,0.915628601,0.462857515,1.006331781,ENSMUSG00000015396
Gm21749,0,0,0,0,0,ENSMUSG00000101446
Ldb1,9.991239212,11.6474796,10.29838814,11.33864144,15.87554063,ENSMUSG00000025223
Kcnip2,0.013906607,0.104692395,0,0.102283419,1.60963823,ENSMUSG00000025221
Mgea5,51.55755418,69.66916373,16.24114761,58.55359032,134.0408936,ENSMUSG00000025220
Tmem180,9.693449284,7.51655308,12.3153863,7.089174014,3.020150993,ENSMUSG00000025227
Fbxl15,7.452259864,4.381487778,2.244052262,5.008157923,9.555152215,ENSMUSG00000025226
Nfkb2,22.88885781,25.5520094,11.08966123,27.21008253,0.51927595,ENSMUSG00000025225
Gbf1,7.363648714,5.662606448,7.15975487,6.057512709,8.632145234,ENSMUSG00000025224
Pitx3,0.078870852,0,0,0.207264971,0,ENSMUSG00000025229
Actr1a,102.4383023,85.99520714,70.93533802,98.27097349,163.9436196,ENSMUSG00000025228
Trhr2,0,0.063112698,0.061026976,0,0.059590049,ENSMUSG00000039079
Kif27,1.603725249,3.640629741,3.792938559,3.334411604,0.769746519,ENSMUSG00000060176
Klk1b22,0,0,0,0,0,ENSMUSG00000060177
Olfr1371,0,0,0,0,0,ENSMUSG00000060170
Cpa4,0.028722043,0.370670001,0.029856206,0.39230672,0.087491004,ENSMUSG00000039070
Ubr2,10.92186871,16.50196662,22.19429237,15.08658477,10.65061238,ENSMUSG00000023977
Rrp36,23.88676941,23.64737411,21.07258657,25.4539321,15.03909892,ENSMUSG00000023971
Cnpy3,9.538287451,10.87630518,13.65670575,10.17588213,6.920411807,ENSMUSG00000023973
Ptk7,14.52583624,19.66533491,25.20983228,25.03966568,11.15052,ENSMUSG00000023972
Guca1b,0,0.192662615,0.07977923,0.215107922,0.12990865,ENSMUSG00000023979
Prph2,0,0,0,0,0,ENSMUSG00000023978
Ica1,0.605310316,1.638061,1.239635507,0.829075395,10.26611935,ENSMUSG00000062995
Gm14243,0,0,0,0,0,ENSMUSG00000067745
Nrg1,4.561825443,12.06944426,36.70018285,11.24090267,1.899065787,ENSMUSG00000062991
Gm3962,0,0,0,0,0,ENSMUSG00000091163
Gm17133,0,0,0,0,0,ENSMUSG00000091160
Mmp7,0.147255129,0,0,0,0,ENSMUSG00000018623
Gm17036,0,0,0,0,0,ENSMUSG00000091165
Mmp20,0,0,0,0,0.048775089,ENSMUSG00000018620
2900097C17Rik,51.94800159,47.47756234,40.82457155,54.9374493,70.10487322,ENSMUSG00000102869
Gm37633,0,0,0,0,0,ENSMUSG00000102868
Gm9839,0,0,0,0,0,ENSMUSG00000102865
Gm37634,0,0,0,0,0,ENSMUSG00000102864
Gm37635,0,0,0,0,0,ENSMUSG00000102867
Gm37637,0,0.202066589,0,0.131632923,0.381588947,ENSMUSG00000102861
Gm37638,0,0,0,0,0,ENSMUSG00000102860
Gm37639,0.1411873,0.06076288,0.322931218,0.059364794,0.372855332,ENSMUSG00000102863
Gm37640,0,0,0,0,0,ENSMUSG00000102862
Sp7,0,0,0,0,0.357330386,ENSMUSG00000060284
Gm37118,0,0,0,0,0,ENSMUSG00000103956
Ppih,0.707824456,0.507710996,0.280340763,0.531444088,1.6091288,ENSMUSG00000060288
Gm37641,0,0,0,0,0,ENSMUSG00000103196
Gm37642,0,0,0,0,0,ENSMUSG00000103197
Gm42891,0,0,0,0,0,ENSMUSG00000106342
Gm37644,0.069281268,0,0,0,0,ENSMUSG00000103195
Gm37645,0,0,0,0,0,ENSMUSG00000103192
Gm34716,0,0,0,0,0,ENSMUSG00000103190
Gm37646,0,0,0,0,0,ENSMUSG00000103191
Phyhipl,8.061871248,3.046620989,2.792010536,3.892670141,7.743204635,ENSMUSG00000037747
Gm37648,0,0,0,0,0,ENSMUSG00000103199
Traj21,0,0,0,0,0,ENSMUSG00000076908
Traj20,0,0,0,0,0,ENSMUSG00000076909
Traj27,0,0,0,0,0,ENSMUSG00000076902
Traj26,0,0,0,0,0,ENSMUSG00000076903
Traj29,0,0,0,0,0,ENSMUSG00000076900
Traj28,0,0,0,0,0,ENSMUSG00000076901
Traj23,0,0,0,0,0,ENSMUSG00000076906
Traj22,0,0,0,0,0,ENSMUSG00000076907
Traj25,0,0,0,0,0,ENSMUSG00000076904
Traj24,0,0,0,0,0,ENSMUSG00000076905
Gm43244,0,0,0,0.064299183,0,ENSMUSG00000105342
Epb41l2,39.2296389,56.49923219,136.4298692,44.42027708,11.70203323,ENSMUSG00000019978
Apaf1,2.198653317,2.53775428,2.312819437,3.038029341,3.821769452,ENSMUSG00000019979
Ikbip,6.144897472,4.726196706,13.18975476,6.004935226,1.523861168,ENSMUSG00000019975
Hbs1l,10.51043775,12.4325047,11.27883029,12.97362493,18.15254152,ENSMUSG00000019977
Sgk1,3.227171829,3.902126986,2.212946063,2.317991481,1.724861705,ENSMUSG00000019970
Cep290,2.818928994,3.49797857,3.308755688,1.734479256,2.484229355,ENSMUSG00000019971
Zkscan7,1.764714014,3.493643181,3.853081957,3.635688528,1.864199588,ENSMUSG00000063488
Gm20526,0,0,0,0,0,ENSMUSG00000092435
Gm37649,0,0,0,0,0.035775388,ENSMUSG00000102257
Nhp2l1,19.37469262,17.04092788,15.67946371,18.6394474,39.38556476,ENSMUSG00000063480
Olfr558,0,0,0,0.02834458,0,ENSMUSG00000070423
Gm38316,0,0,0,0,0,ENSMUSG00000103730
Cpeb4,13.06807613,8.1134066,10.04669764,7.60473733,17.81559896,ENSMUSG00000020300
Gm37650,0,0,0,0,0,ENSMUSG00000103736
Olfr908,0,0,0,0,0,ENSMUSG00000063732
Asb3,2.322322965,3.294260111,2.738913104,2.708244012,3.473822761,ENSMUSG00000020305
Art5,0,0.049437517,0.071645151,0.024138022,0,ENSMUSG00000070424
Hcst,0,0,0,0.189071969,0,ENSMUSG00000064109
Chac2,5.291792846,3.336406775,4.275439279,5.314370537,7.703267557,ENSMUSG00000020309
Tpgs1,25.49762398,17.5206951,16.55971747,16.81654427,19.66028159,ENSMUSG00000020308
RP24-243E15.4,0,0.031012474,0,0,0,ENSMUSG00000107431
Gm4208,0,0,0,0,0,ENSMUSG00000100426
Gm29131,0,0,0,0,0,ENSMUSG00000100425
Gm29557,0,0,0,0,0,ENSMUSG00000100424
Gm28754,0,0,0,0,0,ENSMUSG00000100423
RP23-408I12.1,0,0,0,0,0,ENSMUSG00000107434
Gm29044,0,0,0,0,0,ENSMUSG00000100421
Gm28616,0,0,0,0,0,ENSMUSG00000100420
RP24-492L15.6,0,0,0,0,0,ENSMUSG00000107439
Gm29186,0,0,0,0,0,ENSMUSG00000100429
Gm29413,0,0,0,0,0,ENSMUSG00000100428
Gm21830,0,0,0,0,0,ENSMUSG00000096240
AC102264.1,0,0,0,0,0,ENSMUSG00000096244
Gm29616,0,0,0,0,0,ENSMUSG00000101774
Gm28088,0,0,0,0,0,ENSMUSG00000101775
Gm28268,0,0,0,0,0,ENSMUSG00000101776
Gm28718,0,0,0,0,0,ENSMUSG00000101770
Gm28176,0,0,0,0,0,ENSMUSG00000101771
Gm28829,0,0,0,0,0,ENSMUSG00000101772
2210420H20Rik,0,0,0,0,0,ENSMUSG00000101773
Gm29488,0,0,0,0,0.033243408,ENSMUSG00000101778
Gm28170,0,0,0,0,0,ENSMUSG00000101779
Ifna-ps1,0,0,0,0,0,ENSMUSG00000080964
Zscan4c,0,0,0,0,0,ENSMUSG00000054272
Arfgap3,11.74425062,12.08668422,8.869193605,11.99746085,8.268132175,ENSMUSG00000054277
Olfr343-ps1,0,0,0,0,0,ENSMUSG00000080960
Dnah1,0.152726182,0.552123875,1.194118506,0.359600243,0.19236664,ENSMUSG00000019027
Zfp7,1.98789007,3.330488406,2.716445631,2.477592988,4.701885983,ENSMUSG00000033669
Spata3,0.082962095,0.044627332,0.04312315,0.014528653,0,ENSMUSG00000026226
2810459M11Rik,32.73410444,23.01055972,13.26510764,27.44458498,9.698735581,ENSMUSG00000026227
4933407L21Rik,0.282602836,0.247061711,0.073454066,0.352749081,0.430596812,ENSMUSG00000026224
Sp100,0.031608578,0.153043814,0.049298542,0.016614506,0,ENSMUSG00000026222
Itm2c,162.6487282,129.3283048,174.9997444,125.656333,19.22323376,ENSMUSG00000026223
Slc16a14,0.109742292,0.661172065,0.045646747,0.484445956,11.50299239,ENSMUSG00000026220
Htr2b,0.362508977,0,0.188463233,0,0,ENSMUSG00000026228
Psmd1,27.52518347,26.54034832,25.4066449,28.25203423,28.49437696,ENSMUSG00000026229
Defa5,0,0,0,0,0,ENSMUSG00000074439
H2-Ke6,2.551261584,1.850320452,7.486224575,2.403608472,2.533877615,ENSMUSG00000073422
Zfp414,2.520127945,2.915367654,3.171848885,2.808308002,4.580753087,ENSMUSG00000073423
Btnl5-ps,0,0.180700665,0,0,0,ENSMUSG00000073420
Lce3e,0,0,0,0,0,ENSMUSG00000074433
Gm6696,0,0,0,0,0,ENSMUSG00000074434
Smcp,0,0,0,0,0,ENSMUSG00000074435
Defa-ps18,0,0,0,0,0,ENSMUSG00000074436
Defa-rs1,0,0,0,0,0,ENSMUSG00000074437
Arl1,59.52986989,65.8587935,59.68087959,62.6031153,45.58563914,ENSMUSG00000060904
Krt8,0.087129351,0,0,0,0.177001953,ENSMUSG00000049382
Mybpc2,0,0.023420387,0.407538714,0.091570729,0,ENSMUSG00000038670
Ptgdr,0,0,0,0,0.100247419,ENSMUSG00000071489
Ucn,0,0,0,0,0,ENSMUSG00000038676
Scube3,2.413644696,4.12409328,10.43019026,4.403810865,2.047702347,ENSMUSG00000038677
Olfr437,0,0,0,0,0,ENSMUSG00000071481
Dusp3,11.82382724,14.69728554,5.524846383,8.451305412,3.970411158,ENSMUSG00000003518
Slc6a1,6.869569786,3.385918467,6.83121046,6.405954415,18.27483501,ENSMUSG00000030310
Dennd5b,0.690438448,1.405539588,1.786503511,1.175205481,5.885485193,ENSMUSG00000030313
Vgll4,8.963181464,6.08178181,14.01203701,8.078752559,9.331480365,ENSMUSG00000030315
Atg7,3.626219534,5.1140165,3.13937978,4.062195969,1.438119329,ENSMUSG00000030314
Timp4,8.25747783,6.276224641,0.078768432,3.39755656,0.551478639,ENSMUSG00000030317
Tamm41,1.099473481,1.031937216,1.471489468,1.401576312,2.685060202,ENSMUSG00000030316
Cand2,7.714150465,9.134550692,9.992098432,10.4641457,6.566228038,ENSMUSG00000030319
Ren1,0,0,0,0,0,ENSMUSG00000070645
Gm43201,0,0,0.071791965,0.072586476,0.023375488,ENSMUSG00000104852
Olfr375-ps1,0,0,0,0,0,ENSMUSG00000104853
Gm42901,0.024809106,0,0.025788757,0.052138427,0.025181541,ENSMUSG00000104850
Mgst2,0.493714864,0.933634634,1.539989325,0.723402135,0,ENSMUSG00000074604
Gm43709,0,0,0,0,0,ENSMUSG00000104855
A430072C10Rik,0,0,0,0,0,ENSMUSG00000104859
Gpr108,20.08114137,16.84056304,28.72296732,18.85902938,3.774479318,ENSMUSG00000005823
Etnk2,0.023247373,0.200105599,0.386742673,0,0.543125916,ENSMUSG00000070644
E330021D16Rik,0,0,0,0,0,ENSMUSG00000045291
5930412G12Rik,1.482205778,0.508964132,0.786940299,0.646397497,0.048052508,ENSMUSG00000072591
Gm43657,0,0,0,0,0,ENSMUSG00000105106
Gm31363,0,0,0,0,0,ENSMUSG00000105105
Gm10373,0.117768976,0,0,0,0,ENSMUSG00000072592
Gm43191,0,0.600881046,0,0,0.453818927,ENSMUSG00000105103
Gm35507,0,0,0,0,0.086793864,ENSMUSG00000105102
Gm43206,0,0.741851016,2.15123994,1.450271499,1.401642042,ENSMUSG00000105101
Ear2,0,0.11762311,0,0,0,ENSMUSG00000072596
Ear-ps2,0,0,0,0,0,ENSMUSG00000072599
Aftph,2.916807789,3.254104843,4.42590656,3.122513912,5.10558171,ENSMUSG00000049659
Gm42687,0,0,0,0,0,ENSMUSG00000105108
Psmd14,28.0580026,32.8734862,21.62099046,31.17732321,37.29946379,ENSMUSG00000026914
Strbp,4.329317902,5.962325821,3.006076729,6.370949841,10.69938268,ENSMUSG00000026915
Ccin,0.283603869,1.089739244,0,0.468416875,0.329199922,ENSMUSG00000070999
Wdr5,8.115873699,10.13011185,8.888558421,9.362160009,20.71456644,ENSMUSG00000026917
Rmi1,4.264448526,5.645238553,5.687386662,5.13961638,7.211830643,ENSMUSG00000035367
Parpbp,0.205808248,0.382467288,0.136175575,0.393325103,2.337509203,ENSMUSG00000035365
4930524J08Rik,0.391273887,0.70152613,0.949164083,0.685383668,1.324650484,ENSMUSG00000035364
Foxe1,0,0,0,0,0.056985447,ENSMUSG00000070990
1700055D18Rik,0.133788958,0.191921575,0.216371417,0.390629822,0.150995131,ENSMUSG00000070997
Lcn4,0,0,0,0,0,ENSMUSG00000026919
Gm6313,0,0,0,0,0,ENSMUSG00000070995
Trps1,1.938115818,2.704896433,1.547039037,2.556501145,1.294620056,ENSMUSG00000038679
Cideb,0.963359743,1.295663159,6.218540261,0.886048932,0.24465325,ENSMUSG00000022219
Tgm1,4.194568219,13.45768857,16.99810637,11.79285623,0,ENSMUSG00000022218
Cpne6,0,0,0,0,0.624100199,ENSMUSG00000022212
Lrrc16b,0.806952985,0.720452757,1.463810187,0.812116838,12.85315642,ENSMUSG00000022211
Dhrs4,19.4608658,18.8691236,6.352514419,13.49854003,4.654527252,ENSMUSG00000022210
Emc9,2.990564274,3.417188062,5.447398992,3.240930559,0.470969482,ENSMUSG00000022217
Psme1,8.010263502,10.8940553,10.07385698,9.434106393,5.182643161,ENSMUSG00000022216
Fitm1,0,0,0,0,0,ENSMUSG00000022215
Dcaf11,2.224008527,3.333106554,3.233201061,2.217734884,3.406569082,ENSMUSG00000022214
Fam167a,12.07145537,21.87375265,13.59984548,17.21778256,9.778064627,ENSMUSG00000035095
Secisbp2l,15.65955779,17.05486783,22.35398409,14.59935696,19.27109091,ENSMUSG00000035093
Herpud2,27.42497673,35.02668552,33.52001424,32.08045271,15.25298789,ENSMUSG00000008429
Prkaa2,3.858256761,6.062297586,3.816585432,8.173297795,9.762546249,ENSMUSG00000028518
Dab1,0.071648509,0.22163545,6.266953463,0.197695884,26.56416925,ENSMUSG00000028519
Ppap2b,316.632741,289.5750277,197.1378458,300.5083472,41.56807898,ENSMUSG00000028517
Usp24,9.445120285,9.228807421,10.96755352,10.72606767,10.29324588,ENSMUSG00000028514
Cxcr6,0,0,0,0,0,ENSMUSG00000048521
Rpl7,77.00051282,69.18484365,64.69425755,82.73957558,99.96397899,ENSMUSG00000043716
Gm37508,0,0,0,0,0,ENSMUSG00000102456
Gm38342,0,0.085166321,0.02744166,0,0.026795525,ENSMUSG00000102457
Zfp526,3.373414746,2.628305667,6.095631561,3.692618613,3.119368271,ENSMUSG00000046541
Gm37655,0,0,0,0,0,ENSMUSG00000102451
Gm38344,0.058144624,0,0.483396157,0.244391649,0.059017491,ENSMUSG00000102452
Ighv1-48,0,0,0,0,0,ENSMUSG00000102453
Nkx1-2,0.024102229,0.051845778,0,0,0,ENSMUSG00000048528
Pisrt1,0,0,0,0,0,ENSMUSG00000102458
